index,in Watt,,,
Intel Xeon Platinum 8462Y+ Processor,300.0,32,9.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6448Y Processor,225.0,32,7.03125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6444Y Processor,270.0,16,16.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6458Q Processor,350.0,32,10.9375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6434H Processor,195.0,8,24.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4410T Processor,150.0,10,15.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6416H Processor,165.0,18,9.166666666666666,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6418H Processor,185.0,24,7.708333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6448H Processor,250.0,32,7.8125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5418N Processor,165.0,24,6.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5411N Processor,165.0,24,6.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6428N Processor,185.0,32,5.78125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6421N Processor,185.0,32,5.78125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5416S Processor,150.0,16,9.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6438N Processor,205.0,32,6.40625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6438M Processor,205.0,32,6.40625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5433N Processor,160.0,20,8.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5423N Processor,145.0,20,7.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6433N Processor,205.0,32,6.40625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6433NE Processor,205.0,32,6.40625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6423N Processor,195.0,28,6.964285714285714,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6403N Processor,185.0,24,7.708333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6443N Processor,195.0,32,6.09375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4509Y Processor,125.0,8,15.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4510 Processor,150.0,12,12.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4510T Processor,115.0,12,9.583333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Bronze 3508U Processor,125.0,8,15.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8571N Processor,300.0,52,5.769230769230769,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8568Y+ Processor,350.0,48,7.291666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6530 Processor,270.0,32,8.4375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8580 Processor,350.0,60,5.833333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8593Q Processor,385.0,64,6.015625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8558 Processor,330.0,48,6.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8558P Processor,350.0,48,7.291666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8592+ Processor,350.0,64,5.46875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6554S Processor,270.0,36,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8570 Processor,350.0,56,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8558U Processor,300.0,48,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8581V Processor,270.0,60,4.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8592V Processor,330.0,64,5.15625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6534 Processor,195.0,8,24.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4516Y+ Processor,185.0,24,7.708333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4514Y Processor,150.0,16,9.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8562Y+ Processor,300.0,32,9.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6542Y Processor,250.0,24,10.416666666666666,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6526Y Processor,195.0,16,12.1875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5520+ Processor,205.0,28,7.321428571428571,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5515+ Processor,165.0,8,20.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6538Y+ Processor,225.0,32,7.03125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6548Y+ Processor,250.0,32,7.8125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5512U Processor,185.0,28,6.607142857142857,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6558Q Processor,350.0,32,10.9375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6548N Processor,250.0,32,7.8125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6538N Processor,205.0,32,6.40625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6544Y Processor,270.0,16,16.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5403N Processor,115.0,12,9.583333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-2465X Processor,200.0,16,12.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w7-2495X Processor,225.0,24,9.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w7-2475X Processor,225.0,20,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w9-3475X Processor,300.0,36,8.333333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-2455X Processor,200.0,12,16.666666666666668,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-3435X Processor,270.0,16,16.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w7-3445 Processor,270.0,20,13.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w3-2435 Processor,165.0,8,20.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-2445 Processor,175.0,10,17.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-3425 Processor,270.0,12,22.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w3-2423 Processor,120.0,6,20.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w3-2425 Processor,130.0,6,21.666666666666668,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-2545 Processor,210.0,12,17.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w7-2595X Processor,250.0,26,9.615384615384615,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w7-2575X Processor,250.0,22,11.363636363636363,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w3-2525 Processor,175.0,8,21.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w9-3595X Processor,385.0,60,6.416666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-3535X Processor,300.0,20,15.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w5-3525 Processor,290.0,16,18.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w7-3545 Processor,310.0,24,12.916666666666666,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon w9-3575X Processor,340.0,44,7.7272727272727275,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6740E Processor,250.0,96,2.6041666666666665,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6756E Processor,225.0,128,1.7578125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6780E Processor,330.0,144,2.2916666666666665,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6710E Processor,205.0,64,3.203125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6766E Processor,250.0,144,1.7361111111111112,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6731E Processor,250.0,96,2.6041666666666665,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6746E Processor,250.0,112,2.232142857142857,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6960P Processor,500.0,72,6.944444444444445,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6980P Processor,500.0,128,3.90625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6979P Processor,500.0,120,4.166666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6972P Processor,500.0,96,5.208333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon 6952P Processor,400.0,96,4.166666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1533N,45.0,6,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1513N,35.0,4,8.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1543N,45.0,8,5.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1523N,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1553N,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2123IT Processor,60.0,4,15.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2141I Processor,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2143IT Processor,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2142IT Processor,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2145NT Processor,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2146NT Processor,80.0,8,10.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2161I Processor,90.0,12,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2177NT Processor,105.0,14,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2163IT Processor,75.0,12,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2173IT Processor,70.0,14,5.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2166NT Processor,85.0,12,7.083333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2187NT Processor,110.0,16,6.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2183IT Processor,100.0,16,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1524N,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1653N Processor,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1602 Processor,27.0,2,13.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1622 Processor,40.0,4,10.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1623N Processor,35.0,4,8.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1627 Processor,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1637 Processor,55.0,6,9.166666666666666,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1633N Processor,45.0,6,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1649N Processor,45.0,8,5.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1736NT Processor,67.0,8,8.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1733NT Processor,53.0,8,6.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1746TER Processor,67.0,10,6.7,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1749NT Processor,90.0,10,9.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1713NT Processor,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1735TR Processor,59.0,8,7.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1713NTE Processor,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1715TER Processor,50.0,4,12.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1732TE Processor,52.0,8,6.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1718T Processor,46.0,4,11.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1712TR Processor,40.0,4,10.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1714 Processor,38.0,4,9.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1739 Processor,83.0,8,10.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1736 Processor,55.0,8,6.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1726 Processor,70.0,6,11.666666666666666,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1722NE Processor,36.0,6,6.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1734NT Processor,50.0,8,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1702 Processor,25.0,2,12.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1747NTE Processor,80.0,10,8.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1748TE Processor,65.0,10,6.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2712T Processor,65.0,4,16.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2733NT Processor,80.0,8,10.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2738 Processor,88.0,8,11.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2745NX Processor,96.0,10,9.6,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2753NT Processor,87.0,12,7.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2757NX Processor,107.0,12,8.916666666666666,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2776NT Processor,117.0,16,7.3125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2777NX Processor,116.0,16,7.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2766NT Processor,97.0,14,6.928571428571429,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2779 Processor,126.0,16,7.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2795NT Processor,110.0,20,5.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2799 Processor,129.0,20,6.45,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2798NX Processor,126.0,20,6.3,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2798NT Processor,125.0,20,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2752NTE Processor,84.0,12,7.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2752TER Processor,77.0,12,6.416666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2796NT Processor,120.0,20,6.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2775TE Processor,100.0,16,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2796TE Processor,118.0,20,5.9,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2786NTE Processor,118.0,18,6.555555555555555,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2739NT Processor,97.0,8,12.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1731NTE Processor,45.0,8,5.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1823NT Processor,55.0,6,9.166666666666666,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1834 Processor,42.0,8,5.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1846 Processor,55.0,10,5.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1813NT Processor,42.0,4,10.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1848TER Processor,57.0,10,5.7,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-1844NT Processor,55.0,10,5.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2832NT Processor,70.0,8,8.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2896NT Processor,117.0,20,5.85,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2899NT Processor,135.0,22,6.136363636363637,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2843NT Processor,80.0,10,8.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2896TER Processor,110.0,20,5.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon D-2876NT Processor,100.0,16,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1520,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1540,45.0,8,5.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1529,20.0,4,5.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1527,35.0,4,8.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1537,35.0,8,4.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1528,35.0,6,5.833333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1541,45.0,8,5.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1539,35.0,8,4.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1518,35.0,4,8.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1521,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1531,45.0,6,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1548,45.0,8,5.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1559,45.0,12,3.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1577,45.0,16,2.8125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1571,45.0,16,2.8125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1567,65.0,12,5.416666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Processor D-1557,45.0,12,3.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2124G Processor,71.0,4,17.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2176G Processor,80.0,6,13.333333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2176M Processor,45.0,6,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2254ME Processor,45.0,4,11.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2276ME Processor,45.0,6,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2254ML Processor,25.0,4,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2276ML Processor,25.0,6,4.166666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2278GEL Processor,35.0,8,4.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2226GE Processor,80.0,6,13.333333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2278GE Processor,80.0,8,10.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2336 Processor,65.0,6,10.833333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2324G Processor,65.0,4,16.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2356G Processor,80.0,6,13.333333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2334 Processor,65.0,4,16.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2314 Processor,65.0,4,16.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2374G Processor,80.0,4,20.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2378 Processor,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2378G Processor,80.0,8,10.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2388G Processor,95.0,8,11.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2386G Processor,95.0,6,15.833333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2488 Processor,95.0,8,11.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2478 Processor,80.0,8,10.0,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2468 Processor,65.0,8,8.125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2486 Processor,95.0,6,15.833333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2456 Processor,80.0,6,13.333333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2436 Processor,65.0,6,10.833333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2434 Processor,55.0,4,13.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon E-2414 Processor,55.0,4,13.75,https://www.intel.com/content/www/us/en/products/details/processors.html
A8-7680,45.0,4,11.25,https://www.techpowerup.com/cpu-specs/
A9-9425 SoC,15.0,2,7.5,https://www.techpowerup.com/cpu-specs/
7552,200.0,48,4.166666666666667,https://www.amd.com/system/files/documents/AMD-EPYC-7002-Series-Datasheet.pdf
AMD EPYC 7251,120.0,8,15.0,https://www.amd.com/en/products/cpu/amd-epyc-7251
Athlon 3000G,35.0,2,17.5,https://www.techpowerup.com/cpu-specs/
Core 2 Quad Q6600,95.0,4,23.75,https://www.techpowerup.com/cpu-specs/
Core i3-10100,65.0,4,16.25,https://www.techpowerup.com/cpu-specs/
Core i3-10300,62.0,4,15.5,https://www.techpowerup.com/cpu-specs/
Core i3-10320,91.0,4,22.75,https://www.techpowerup.com/cpu-specs/
Core i3-10350K,91.0,4,22.75,https://www.techpowerup.com/cpu-specs/
Core i3-9100,65.0,4,16.25,https://www.techpowerup.com/cpu-specs/
Core i3-9100F,65.0,4,16.25,https://www.techpowerup.com/cpu-specs/
Core i5-10400,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i5-10400F,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i5-10500,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i5-10600,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i5-10600K,95.0,6,15.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i5-3570K,77.0,4,19.25,https://www.techpowerup.com/cpu-specs/
Core i5-4460,84.0,4,21.0,https://ark.intel.com/content/www/us/en/ark/products/80817/intel-core-i5-4460-processor-6m-cache-up-to-3-40-ghz.html
Core i5-9400,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i5-9400F,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i5-9600KF,95.0,6,15.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i7-10700,65.0,8,8.125,https://www.techpowerup.com/cpu-specs/
Core i7-10700K,125.0,8,15.625,https://www.techpowerup.com/cpu-specs/
Core i7-4930K,130.0,6,21.666666666666668,https://www.techpowerup.com/cpu-specs/
Core i7-6700K,95.0,4,23.75,https://www.techpowerup.com/cpu-specs/
Core i7-8700K,95.0,6,15.833333333333334,https://www.techpowerup.com/cpu-specs/
Core i7-9700F,65.0,8,8.125,https://www.techpowerup.com/cpu-specs/
Core i7-9700K,95.0,8,11.875,https://www.techpowerup.com/cpu-specs/
Core i9-10900K,125.0,10,12.5,https://www.techpowerup.com/cpu-specs/
Core i9-10900KF,105.0,10,10.5,https://www.techpowerup.com/cpu-specs/
Core i9-10900XE,165.0,10,16.5,https://www.techpowerup.com/cpu-specs/
Core i9-10920XE,165.0,12,13.75,https://www.techpowerup.com/cpu-specs/
Core i9-9900K,95.0,8,11.875,https://www.techpowerup.com/cpu-specs/
Ryzen 3 2200G,65.0,4,16.25,https://www.techpowerup.com/cpu-specs/
Ryzen 3 3200G,65.0,4,16.25,https://www.techpowerup.com/cpu-specs/
Ryzen 3 3200U,15.0,2,7.5,https://www.techpowerup.com/cpu-specs/
Ryzen 5 1600,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Ryzen 5 2600,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Ryzen 5 3400G,65.0,4,16.25,https://www.techpowerup.com/cpu-specs/
Ryzen 5 3500U,15.0,4,3.75,https://www.techpowerup.com/cpu-specs/
Ryzen 5 3600,65.0,6,10.833333333333334,https://www.techpowerup.com/cpu-specs/
Ryzen 5 3600X,95.0,6,15.833333333333334,https://www.techpowerup.com/cpu-specs/
Ryzen 7 2700X,105.0,8,13.125,https://www.techpowerup.com/cpu-specs/
Ryzen 7 3700X,65.0,8,8.125,https://www.techpowerup.com/cpu-specs/
Ryzen 7 3800X,105.0,8,13.125,https://www.techpowerup.com/cpu-specs/
Ryzen 9 3900X,125.0,12,10.416666666666666,https://www.techpowerup.com/cpu-specs/
Ryzen 9 3950X,105.0,16,6.5625,https://www.techpowerup.com/cpu-specs/
Ryzen Threadripper 2990WX,250.0,32,7.8125,https://www.techpowerup.com/cpu-specs/
Ryzen Threadripper 3990X,280.0,64,4.375,https://www.techpowerup.com/cpu-specs/
Xeon E5-2660 v3,105.0,10,10.5,https://ark.intel.com/content/www/us/en/ark/products/81706/intel-xeon-processor-e5-2660-v3-25m-cache-2-60-ghz.html
Xeon E5-2665,115.0,8,14.375,https://ark.intel.com/content/www/us/en/ark/products/64597/intel-xeon-processor-e5-2665-20m-cache-2-40-ghz-8-00-gt-s-intel-qpi.html
