product_id,name,time,source,intended_usage,tdp (W),cores,threads
239781,Intel® Core™ Ultra 3 Processor 105UL,2025-03-20 15:42:28,https://www.intel.com/content/www/us/en/products/sku/239781/intel-core-ultra-3-processor-105ul-10m-cache-up-to-4-20-ghz/specifications.html,local,15,8,10
239782,Intel® Core™ Ultra 5 Processor 125HL,2025-03-20 15:42:28,https://www.intel.com/content/www/us/en/products/sku/239782/intel-core-ultra-5-processor-125hl-18m-cache-up-to-4-50-ghz/specifications.html,local,45,14,18
239783,Intel® Core™ Ultra 5 Processor 125UL,2025-03-20 15:42:29,https://www.intel.com/content/www/us/en/products/sku/239783/intel-core-ultra-5-processor-125ul-12m-cache-up-to-4-30-ghz/specifications.html,local,15,12,14
239784,Intel® Core™ Ultra 5 Processor 135HL,2025-03-20 15:42:30,https://www.intel.com/content/www/us/en/products/sku/239784/intel-core-ultra-5-processor-135hl-18m-cache-up-to-4-60-ghz/specifications.html,local,45,14,18
239785,Intel® Core™ Ultra 5 Processor 135UL,2025-03-20 15:42:30,https://www.intel.com/content/www/us/en/products/sku/239785/intel-core-ultra-5-processor-135ul-12m-cache-up-to-4-40-ghz/specifications.html,local,15,12,14
239786,Intel® Core™ Ultra 7 Processor 155HL,2025-03-20 15:42:31,https://www.intel.com/content/www/us/en/products/sku/239786/intel-core-ultra-7-processor-155hl-24m-cache-up-to-4-80-ghz/specifications.html,local,45,16,22
239787,Intel® Core™ Ultra 7 Processor 155UL,2025-03-20 15:42:32,https://www.intel.com/content/www/us/en/products/sku/239787/intel-core-ultra-7-processor-155ul-12m-cache-up-to-4-80-ghz/specifications.html,local,15,12,14
239788,Intel® Core™ Ultra 7 Processor 165HL,2025-03-20 15:42:32,https://www.intel.com/content/www/us/en/products/sku/239788/intel-core-ultra-7-processor-165hl-24m-cache-up-to-5-00-ghz/specifications.html,local,45,16,22
239802,Intel® Core™ Ultra 7 Processor 165UL,2025-03-20 15:42:33,https://www.intel.com/content/www/us/en/products/sku/239802/intel-core-ultra-7-processor-165ul-12m-cache-up-to-4-90-ghz/specifications.html,local,15,12,14
236848,Intel® Core™ Ultra 5 Processor 125H,2025-03-20 15:42:34,https://www.intel.com/content/www/us/en/products/sku/236848/intel-core-ultra-5-processor-125h-18m-cache-up-to-4-50-ghz/specifications.html,local,28,14,18
237330,Intel® Core™ Ultra 5 Processor 125U,2025-03-20 15:42:34,https://www.intel.com/content/www/us/en/products/sku/237330/intel-core-ultra-5-processor-125u-12m-cache-up-to-4-30-ghz/specifications.html,local,15,12,14
237507,Intel® Core™ Ultra 5 Processor 134U,2025-03-20 15:42:35,https://www.intel.com/content/www/us/en/products/sku/237507/intel-core-ultra-5-processor-134u-12m-cache-up-to-4-40-ghz/specifications.html,local,9,12,14
236850,Intel® Core™ Ultra 5 Processor 135H,2025-03-20 15:42:35,https://www.intel.com/content/www/us/en/products/sku/236850/intel-core-ultra-5-processor-135h-18m-cache-up-to-4-60-ghz/specifications.html,local,28,14,18
237328,Intel® Core™ Ultra 5 Processor 135U,2025-03-20 15:42:36,https://www.intel.com/content/www/us/en/products/sku/237328/intel-core-ultra-5-processor-135u-12m-cache-up-to-4-40-ghz/specifications.html,local,15,12,14
236847,Intel® Core™ Ultra 7 Processor 155H,2025-03-20 15:42:37,https://www.intel.com/content/www/us/en/products/sku/236847/intel-core-ultra-7-processor-155h-24m-cache-up-to-4-80-ghz/specifications.html,local,28,16,22
237327,Intel® Core™ Ultra 7 Processor 155U,2025-03-20 15:42:37,https://www.intel.com/content/www/us/en/products/sku/237327/intel-core-ultra-7-processor-155u-12m-cache-up-to-4-80-ghz/specifications.html,local,15,12,14
237508,Intel® Core™ Ultra 7 Processor 164U,2025-03-20 15:42:38,https://www.intel.com/content/www/us/en/products/sku/237508/intel-core-ultra-7-processor-164u-12m-cache-up-to-4-80-ghz/specifications.html,local,9,12,14
236851,Intel® Core™ Ultra 7 Processor 165H,2025-03-20 15:42:38,https://www.intel.com/content/www/us/en/products/sku/236851/intel-core-ultra-7-processor-165h-24m-cache-up-to-5-00-ghz/specifications.html,local,28,16,22
237329,Intel® Core™ Ultra 7 Processor 165U,2025-03-20 15:42:39,https://www.intel.com/content/www/us/en/products/sku/237329/intel-core-ultra-7-processor-165u-12m-cache-up-to-4-90-ghz/specifications.html,local,15,12,14
236849,Intel® Core™ Ultra 9 Processor 185H,2025-03-20 15:42:40,https://www.intel.com/content/www/us/en/products/sku/236849/intel-core-ultra-9-processor-185h-24m-cache-up-to-5-10-ghz/specifications.html,local,45,16,22
226449,Intel® Pentium® Gold Processor 8500,2025-03-20 15:42:40,https://www.intel.com/content/www/us/en/products/sku/226449/intel-pentium-gold-processor-8500-8m-cache-up-to-4-40-ghz/specifications.html,local,9,5,6
226262,Intel® Pentium® Gold Processor 8505,2025-03-20 15:42:40,https://www.intel.com/content/www/us/en/products/sku/226262/intel-pentium-gold-processor-8505-8m-cache-up-to-4-40-ghz/specifications.html,local,15,5,6
219435,Intel® Pentium® Gold G7400 Processor,2025-03-20 15:42:41,https://www.intel.com/content/www/us/en/products/sku/219435/intel-pentium-gold-g7400-processor-6m-cache-3-70-ghz/specifications.html,local,46,2,4
196311,Intel® Pentium® Gold G7400E Processor,2025-03-20 15:42:41,https://www.intel.com/content/www/us/en/products/sku/196311/intel-pentium-gold-g7400e-processor-6m-cache-3-60-ghz/specifications.html,local,46,2,4
219436,Intel® Pentium® Gold G7400T Processor,2025-03-20 15:42:42,https://www.intel.com/content/www/us/en/products/sku/219436/intel-pentium-gold-g7400t-processor-6m-cache-3-10-ghz/specifications.html,local,35,2,4
196312,Intel® Pentium® Gold G7400TE Processor,2025-03-20 15:42:42,https://www.intel.com/content/www/us/en/products/sku/196312/intel-pentium-gold-g7400te-processor-6m-cache-3-00-ghz/specifications.html,local,35,2,4
201901,Intel® Pentium® Gold G6405 Processor,2025-03-20 15:42:42,https://www.intel.com/content/www/us/en/products/sku/201901/intel-pentium-gold-g6405-processor-4m-cache-4-10-ghz/specifications.html,local,58,2,4
201900,Intel® Pentium® Gold G6405T Processor,2025-03-20 15:42:43,https://www.intel.com/content/www/us/en/products/sku/201900/intel-pentium-gold-g6405t-processor-4m-cache-3-50-ghz/specifications.html,local,35,2,4
201902,Intel® Pentium® Gold G6505 Processor,2025-03-20 15:42:43,https://www.intel.com/content/www/us/en/products/sku/201902/intel-pentium-gold-g6505-processor-4m-cache-4-20-ghz/specifications.html,local,58,2,4
201903,Intel® Pentium® Gold G6505T Processor,2025-03-20 15:42:44,https://www.intel.com/content/www/us/en/products/sku/201903/intel-pentium-gold-g6505t-processor-4m-cache-3-60-ghz/specifications.html,local,35,2,4
201904,Intel® Pentium® Gold G6605 Processor,2025-03-20 15:42:44,https://www.intel.com/content/www/us/en/products/sku/201904/intel-pentium-gold-g6605-processor-4m-cache-4-30-ghz/specifications.html,local,58,2,4
213357,Intel® Pentium® Gold 6500Y Processor,2025-03-20 15:42:44,https://www.intel.com/content/www/us/en/products/sku/213357/intel-pentium-gold-6500y-processor-4m-cache-up-to-3-40-ghz/specifications.html,local,5,2,4
199288,Intel® Pentium® Gold G6400 Processor,2025-03-20 15:42:45,https://www.intel.com/content/www/us/en/products/sku/199288/intel-pentium-gold-g6400-processor-4m-cache-4-00-ghz/specifications.html,local,58,2,4
203896,Intel® Pentium® Gold G6400E Processor,2025-03-20 15:42:46,https://www.intel.com/content/www/us/en/products/sku/203896/intel-pentium-gold-g6400e-processor-4m-cache-3-80-ghz/specifications.html,local,58,2,4
199289,Intel® Pentium® Gold G6400T Processor,2025-03-20 15:42:46,https://www.intel.com/content/www/us/en/products/sku/199289/intel-pentium-gold-g6400t-processor-4m-cache-3-40-ghz/specifications.html,local,35,2,4
203894,Intel® Pentium® Gold G6400TE Processor,2025-03-20 15:42:46,https://www.intel.com/content/www/us/en/products/sku/203894/intel-pentium-gold-g6400te-processor-4m-cache-3-20-ghz/specifications.html,local,35,2,4
199287,Intel® Pentium® Gold G6500 Processor,2025-03-20 15:42:47,https://www.intel.com/content/www/us/en/products/sku/199287/intel-pentium-gold-g6500-processor-4m-cache-4-10-ghz/specifications.html,local,58,2,4
199286,Intel® Pentium® Gold G6500T Processor,2025-03-20 15:42:47,https://www.intel.com/content/www/us/en/products/sku/199286/intel-pentium-gold-g6500t-processor-4m-cache-3-50-ghz/specifications.html,local,35,2,4
199285,Intel® Pentium® Gold G6600 Processor,2025-03-20 15:42:47,https://www.intel.com/content/www/us/en/products/sku/199285/intel-pentium-gold-g6600-processor-4m-cache-4-20-ghz/specifications.html,local,58,2,4
197888,Intel® Pentium® Gold 6405U Processor,2025-03-20 15:42:48,https://www.intel.com/content/www/us/en/products/sku/197888/intel-pentium-gold-6405u-processor-2m-cache-2-40-ghz/specifications.html,local,15,2,4
135456,Intel® Pentium® Gold G5420 Processor,2025-03-20 15:42:48,https://www.intel.com/content/www/us/en/products/sku/135456/intel-pentium-gold-g5420-processor-4m-cache-3-80-ghz/specifications.html,local,54,2,4
135455,Intel® Pentium® Gold G5420T Processor,2025-03-20 15:42:49,https://www.intel.com/content/www/us/en/products/sku/135455/intel-pentium-gold-g5420t-processor-4m-cache-3-20-ghz/specifications.html,local,35,2,4
135109,Intel® Pentium® Gold G5600T Processor,2025-03-20 15:42:49,https://www.intel.com/content/www/us/en/products/sku/135109/intel-pentium-gold-g5600t-processor-4m-cache-3-30-ghz/specifications.html,local,35,2,4
135457,Intel® Pentium® Gold G5620 Processor,2025-03-20 15:42:49,https://www.intel.com/content/www/us/en/products/sku/135457/intel-pentium-gold-g5620-processor-4m-cache-4-00-ghz/specifications.html,local,54,2,4
189310,Intel® Pentium® Gold 5405U Processor,2025-03-20 15:42:50,https://www.intel.com/content/www/us/en/products/sku/189310/intel-pentium-gold-5405u-processor-2m-cache-2-30-ghz/specifications.html,local,15,2,4
189269,Intel® Pentium® Gold Processor 4417U,2025-03-20 15:42:50,https://www.intel.com/content/www/us/en/products/sku/189269/intel-pentium-gold-processor-4417u-2m-cache-2-30-ghz/specifications.html,local,15,2,4
192786,Intel® Pentium® Gold Processor 4425Y,2025-03-20 15:42:50,https://www.intel.com/content/www/us/en/products/sku/192786/intel-pentium-gold-processor-4425y-2m-cache-1-70-ghz/specifications.html,local,6,2,4
129951,Intel® Pentium® Gold G5400 Processor,2025-03-20 15:42:51,https://www.intel.com/content/www/us/en/products/sku/129951/intel-pentium-gold-g5400-processor-4m-cache-3-70-ghz/specifications.html,local,58,2,4
129949,Intel® Pentium® Gold G5400T Processor,2025-03-20 15:42:51,https://www.intel.com/content/www/us/en/products/sku/129949/intel-pentium-gold-g5400t-processor-4m-cache-3-10-ghz/specifications.html,local,35,2,4
129946,Intel® Pentium® Gold G5500 Processor,2025-03-20 15:42:52,https://www.intel.com/content/www/us/en/products/sku/129946/intel-pentium-gold-g5500-processor-4m-cache-3-80-ghz/specifications.html,local,54,2,4
129947,Intel® Pentium® Gold G5500T Processor,2025-03-20 15:42:52,https://www.intel.com/content/www/us/en/products/sku/129947/intel-pentium-gold-g5500t-processor-4m-cache-3-20-ghz/specifications.html,local,35,2,4
129945,Intel® Pentium® Gold G5600 Processor,2025-03-20 15:42:52,https://www.intel.com/content/www/us/en/products/sku/129945/intel-pentium-gold-g5600-processor-4m-cache-3-90-ghz/specifications.html,local,54,2,4
122697,Intel® Pentium® Gold Processor 4415Y,2025-03-20 15:42:53,https://www.intel.com/content/www/us/en/products/sku/122697/intel-pentium-gold-processor-4415y-2m-cache-1-60-ghz/specifications.html,local,6,2,4
97140,Intel® Pentium® Gold Processor 4410Y,2025-03-20 15:42:53,https://www.intel.com/content/www/us/en/products/sku/97140/intel-pentium-gold-processor-4410y-2m-cache-1-50-ghz/specifications.html,local,6,2,4
96508,Intel® Pentium® Gold Processor 4415U,2025-03-20 15:42:53,https://www.intel.com/content/www/us/en/products/sku/96508/intel-pentium-gold-processor-4415u-2m-cache-2-30-ghz/specifications.html,local,15,2,4
212330,Intel® Pentium® Silver N6000 Processor,2025-03-20 15:42:54,https://www.intel.com/content/www/us/en/products/sku/212330/intel-pentium-silver-n6000-processor-4m-cache-up-to-3-30-ghz/specifications.html,local,6,4,4
212327,Intel® Pentium® Silver N6005 Processor,2025-03-20 15:42:54,https://www.intel.com/content/www/us/en/products/sku/212327/intel-pentium-silver-n6005-processor-4m-cache-up-to-3-30-ghz/specifications.html,local,10,4,4
197304,Intel® Pentium® Silver J5040 Processor,2025-03-20 15:42:55,https://www.intel.com/content/www/us/en/products/sku/197304/intel-pentium-silver-j5040-processor-4m-cache-up-to-3-20-ghz/specifications.html,local,10,4,4
197308,Intel® Pentium® Silver N5030 Processor,2025-03-20 15:42:55,https://www.intel.com/content/www/us/en/products/sku/197308/intel-pentium-silver-n5030-processor-4m-cache-up-to-3-10-ghz/specifications.html,local,6,4,4
128984,Intel® Pentium® Silver J5005 Processor,2025-03-20 15:42:55,https://www.intel.com/content/www/us/en/products/sku/128984/intel-pentium-silver-j5005-processor-4m-cache-up-to-2-80-ghz/specifications.html,local,10,4,4
128990,Intel® Pentium® Silver N5000 Processor,2025-03-20 15:42:56,https://www.intel.com/content/www/us/en/products/sku/128990/intel-pentium-silver-n5000-processor-4m-cache-up-to-2-70-ghz/specifications.html,local,6,4,4
91559,Intel® Pentium® Processor D1519,2025-03-20 15:42:56,https://www.intel.com/content/www/us/en/products/sku/91559/intel-pentium-processor-d1519-6m-cache-1-50-ghz/specifications.html,local,25,4,8
91561,Intel® Pentium® Processor D1507,2025-03-20 15:42:56,https://www.intel.com/content/www/us/en/products/sku/91561/intel-pentium-processor-d1507-3m-cache-1-20-ghz/specifications.html,local,20,2,2
91558,Intel® Pentium® Processor D1508,2025-03-20 15:42:57,https://www.intel.com/content/www/us/en/products/sku/91558/intel-pentium-processor-d1508-3m-cache-2-20-ghz/specifications.html,local,25,2,4
91560,Intel® Pentium® Processor D1509,2025-03-20 15:42:57,https://www.intel.com/content/www/us/en/products/sku/91560/intel-pentium-processor-d1509-3m-cache-1-50-ghz/specifications.html,local,19,2,2
91557,Intel® Pentium® Processor D1517,2025-03-20 15:42:57,https://www.intel.com/content/www/us/en/products/sku/91557/intel-pentium-processor-d1517-6m-cache-1-60-ghz/specifications.html,local,25,4,8
97143,Intel® Pentium® Processor G4560,2025-03-20 15:42:57,https://www.intel.com/content/www/us/en/products/sku/97143/intel-pentium-processor-g4560-3m-cache-3-50-ghz/specifications.html,local,54,2,4
97465,Intel® Pentium® Processor G4560T,2025-03-20 15:42:58,https://www.intel.com/content/www/us/en/products/sku/97465/intel-pentium-processor-g4560t-3m-cache-2-90-ghz/specifications.html,local,35,2,4
97453,Intel® Pentium® Processor G4600,2025-03-20 15:42:58,https://www.intel.com/content/www/us/en/products/sku/97453/intel-pentium-processor-g4600-3m-cache-3-60-ghz/specifications.html,local,51,2,4
97486,Intel® Pentium® Processor G4600T,2025-03-20 15:42:59,https://www.intel.com/content/www/us/en/products/sku/97486/intel-pentium-processor-g4600t-3m-cache-3-00-ghz/specifications.html,local,35,2,4
97460,Intel® Pentium® Processor G4620,2025-03-20 15:42:59,https://www.intel.com/content/www/us/en/products/sku/97460/intel-pentium-processor-g4620-3m-cache-3-70-ghz/specifications.html,local,51,2,4
90610,Intel® Pentium® Processor G4400TE,2025-03-20 15:42:59,https://www.intel.com/content/www/us/en/products/sku/90610/intel-pentium-processor-g4400te-3m-cache-2-40-ghz/specifications.html,local,35,2,2
88179,Intel® Pentium® Processor G4400,2025-03-20 15:43:00,https://www.intel.com/content/www/us/en/products/sku/88179/intel-pentium-processor-g4400-3m-cache-3-30-ghz/specifications.html,local,54,2,2
90614,Intel® Pentium® Processor G4400T,2025-03-20 15:43:00,https://www.intel.com/content/www/us/en/products/sku/90614/intel-pentium-processor-g4400t-3m-cache-2-90-ghz/specifications.html,local,35,2,2
90730,Intel® Pentium® Processor G4500,2025-03-20 15:43:01,https://www.intel.com/content/www/us/en/products/sku/90730/intel-pentium-processor-g4500-3m-cache-3-50-ghz/specifications.html,local,51,2,2
90725,Intel® Pentium® Processor G4500T,2025-03-20 15:43:01,https://www.intel.com/content/www/us/en/products/sku/90725/intel-pentium-processor-g4500t-3m-cache-3-00-ghz/specifications.html,local,35,2,2
90732,Intel® Pentium® Processor G4520,2025-03-20 15:43:01,https://www.intel.com/content/www/us/en/products/sku/90732/intel-pentium-processor-g4520-3m-cache-3-60-ghz/specifications.html,local,51,2,2
87356,Intel® Pentium® Processor G3260,2025-03-20 15:43:02,https://www.intel.com/content/www/us/en/products/sku/87356/intel-pentium-processor-g3260-3m-cache-3-30-ghz/specifications.html,local,53,2,2
87357,Intel® Pentium® Processor G3260T,2025-03-20 15:43:02,https://www.intel.com/content/www/us/en/products/sku/87357/intel-pentium-processor-g3260t-3m-cache-2-90-ghz/specifications.html,local,35,2,2
83429,Intel® Pentium® Processor G3460T,2025-03-20 15:43:02,https://www.intel.com/content/www/us/en/products/sku/83429/intel-pentium-processor-g3460t-3m-cache-3-00-ghz/specifications.html,local,35,2,2
87358,Intel® Pentium® Processor G3470,2025-03-20 15:43:03,https://www.intel.com/content/www/us/en/products/sku/87358/intel-pentium-processor-g3470-3m-cache-3-60-ghz/specifications.html,local,53,2,2
83538,Intel® Pentium® Processor G3250,2025-03-20 15:43:03,https://www.intel.com/content/www/us/en/products/sku/83538/intel-pentium-processor-g3250-3m-cache-3-20-ghz/specifications.html,local,53,2,2
83539,Intel® Pentium® Processor G3250T,2025-03-20 15:43:03,https://www.intel.com/content/www/us/en/products/sku/83539/intel-pentium-processor-g3250t-3m-cache-2-80-ghz/specifications.html,local,35,2,2
80793,Intel® Pentium® Processor G3450T,2025-03-20 15:43:04,https://www.intel.com/content/www/us/en/products/sku/80793/intel-pentium-processor-g3450t-3m-cache-2-90-ghz/specifications.html,local,35,2,2
83428,Intel® Pentium® Processor G3460,2025-03-20 15:43:04,https://www.intel.com/content/www/us/en/products/sku/83428/intel-pentium-processor-g3460-3m-cache-3-50-ghz/specifications.html,local,53,2,2
82723,Intel® Pentium® Processor G3258,2025-03-20 15:43:04,https://www.intel.com/content/www/us/en/products/sku/82723/intel-pentium-processor-g3258-3m-cache-3-20-ghz/specifications.html,local,53,2,2
80796,Intel® Pentium® Processor G3240,2025-03-20 15:43:04,https://www.intel.com/content/www/us/en/products/sku/80796/intel-pentium-processor-g3240-3m-cache-3-10-ghz/specifications.html,local,53,2,2
80797,Intel® Pentium® Processor G3240T,2025-03-20 15:43:05,https://www.intel.com/content/www/us/en/products/sku/80797/intel-pentium-processor-g3240t-3m-cache-2-70-ghz/specifications.html,local,35,2,2
80794,Intel® Pentium® Processor G3440,2025-03-20 15:43:05,https://www.intel.com/content/www/us/en/products/sku/80794/intel-pentium-processor-g3440-3m-cache-3-30-ghz/specifications.html,local,53,2,2
80795,Intel® Pentium® Processor G3440T,2025-03-20 15:43:06,https://www.intel.com/content/www/us/en/products/sku/80795/intel-pentium-processor-g3440t-3m-cache-2-80-ghz/specifications.html,local,35,2,2
80792,Intel® Pentium® Processor G3450,2025-03-20 15:43:06,https://www.intel.com/content/www/us/en/products/sku/80792/intel-pentium-processor-g3450-3m-cache-3-40-ghz/specifications.html,local,53,2,2
77773,Intel® Pentium® Processor G3220,2025-03-20 15:43:06,https://www.intel.com/content/www/us/en/products/sku/77773/intel-pentium-processor-g3220-3m-cache-3-00-ghz/specifications.html,local,53,2,2
77774,Intel® Pentium® Processor G3220T,2025-03-20 15:43:07,https://www.intel.com/content/www/us/en/products/sku/77774/intel-pentium-processor-g3220t-3m-cache-2-60-ghz/specifications.html,local,35,2,2
78007,Intel® Pentium® Processor G3320TE,2025-03-20 15:43:07,https://www.intel.com/content/www/us/en/products/sku/78007/intel-pentium-processor-g3320te-3m-cache-2-30-ghz/specifications.html,local,35,2,2
77775,Intel® Pentium® Processor G3420,2025-03-20 15:43:08,https://www.intel.com/content/www/us/en/products/sku/77775/intel-pentium-processor-g3420-3m-cache-3-20-ghz/specifications.html,local,53,2,2
77776,Intel® Pentium® Processor G3420T,2025-03-20 15:43:08,https://www.intel.com/content/www/us/en/products/sku/77776/intel-pentium-processor-g3420t-3m-cache-2-70-ghz/specifications.html,local,35,2,2
77777,Intel® Pentium® Processor G3430,2025-03-20 15:43:08,https://www.intel.com/content/www/us/en/products/sku/77777/intel-pentium-processor-g3430-3m-cache-3-30-ghz/specifications.html,local,53,2,2
74749,Intel® Pentium® Processor G2030,2025-03-20 15:43:08,https://www.intel.com/content/www/us/en/products/sku/74749/intel-pentium-processor-g2030-3m-cache-3-00-ghz/specifications.html,local,55,2,2
74748,Intel® Pentium® Processor G2030T,2025-03-20 15:43:09,https://www.intel.com/content/www/us/en/products/sku/74748/intel-pentium-processor-g2030t-3m-cache-2-60-ghz/specifications.html,local,35,2,2
71097,Intel® Pentium® Processor G2120T,2025-03-20 15:43:09,https://www.intel.com/content/www/us/en/products/sku/71097/intel-pentium-processor-g2120t-3m-cache-2-70-ghz/specifications.html,local,35,2,2
74747,Intel® Pentium® Processor G2140,2025-03-20 15:43:09,https://www.intel.com/content/www/us/en/products/sku/74747/intel-pentium-processor-g2140-3m-cache-3-30-ghz/specifications.html,local,55,2,2
71071,Intel® Pentium® Processor G2010,2025-03-20 15:43:09,https://www.intel.com/content/www/us/en/products/sku/71071/intel-pentium-processor-g2010-3m-cache-2-80-ghz/specifications.html,local,55,2,2
71070,Intel® Pentium® Processor G2020,2025-03-20 15:43:10,https://www.intel.com/content/www/us/en/products/sku/71070/intel-pentium-processor-g2020-3m-cache-2-90-ghz/specifications.html,local,55,2,2
71069,Intel® Pentium® Processor G2020T,2025-03-20 15:43:10,https://www.intel.com/content/www/us/en/products/sku/71069/intel-pentium-processor-g2020t-3m-cache-2-50-ghz/specifications.html,local,35,2,2
71052,Intel® Pentium® Processor G2130,2025-03-20 15:43:10,https://www.intel.com/content/www/us/en/products/sku/71052/intel-pentium-processor-g2130-3m-cache-3-20-ghz/specifications.html,local,55,2,2
65738,Intel® Pentium® Processor G2100T,2025-03-20 15:43:10,https://www.intel.com/content/www/us/en/products/sku/65738/intel-pentium-processor-g2100t-3m-cache-2-60-ghz/specifications.html,local,35,2,2
65527,Intel® Pentium® Processor G2120,2025-03-20 15:43:11,https://www.intel.com/content/www/us/en/products/sku/65527/intel-pentium-processor-g2120-3m-cache-3-10-ghz/specifications.html,local,55,2,2
207903,Intel® Pentium® Processor J6426,2025-03-20 15:43:11,https://www.intel.com/content/www/us/en/products/sku/207903/intel-pentium-processor-j6426-1-5m-cache-up-to-3-00-ghz/specifications.html,local,10,4,4
95591,Intel® Pentium® Processor J4205,2025-03-20 15:43:11,https://www.intel.com/content/www/us/en/products/sku/95591/intel-pentium-processor-j4205-2m-cache-up-to-2-60-ghz/specifications.html,local,10,4,4
91532,Intel® Pentium® Processor J3710,2025-03-20 15:43:12,https://www.intel.com/content/www/us/en/products/sku/91532/intel-pentium-processor-j3710-2m-cache-up-to-2-64-ghz/specifications.html,local,6.5,4,4
78868,Intel® Pentium® Processor J2900,2025-03-20 15:43:12,https://www.intel.com/content/www/us/en/products/sku/78868/intel-pentium-processor-j2900-2m-cache-up-to-2-67-ghz/specifications.html,local,10,4,4
76529,Intel® Pentium® Processor J2850,2025-03-20 15:43:12,https://www.intel.com/content/www/us/en/products/sku/76529/intel-pentium-processor-j2850-2m-cache-2-41-ghz/specifications.html,local,10,4,4
207906,Intel® Pentium® Processor N6415,2025-03-20 15:43:12,https://www.intel.com/content/www/us/en/products/sku/207906/intel-pentium-processor-n6415-1-5m-cache-up-to-3-00-ghz/specifications.html,local,6.5,4,4
195253,Intel® Pentium® Processor N4200E,2025-03-20 15:43:13,https://www.intel.com/content/www/us/en/products/sku/195253/intel-pentium-processor-n4200e-2m-cache-up-to-2-50-ghz/specifications.html,local,6,4,4
95592,Intel® Pentium® Processor N4200,2025-03-20 15:43:13,https://www.intel.com/content/www/us/en/products/sku/95592/intel-pentium-processor-n4200-2m-cache-up-to-2-50-ghz/specifications.html,local,6,4,4
91830,Intel® Pentium® Processor N3710,2025-03-20 15:43:14,https://www.intel.com/content/www/us/en/products/sku/91830/intel-pentium-processor-n3710-2m-cache-up-to-2-56-ghz/specifications.html,local,6,4,4
87261,Intel® Pentium® Processor N3700,2025-03-20 15:43:14,https://www.intel.com/content/www/us/en/products/sku/87261/intel-pentium-processor-n3700-2m-cache-up-to-2-40-ghz/specifications.html,local,6,4,4
82105,Intel® Pentium® Processor N3540,2025-03-20 15:43:14,https://www.intel.com/content/www/us/en/products/sku/82105/intel-pentium-processor-n3540-2m-cache-up-to-2-66-ghz/specifications.html,local,7.5,4,4
81074,Intel® Pentium® Processor N3530,2025-03-20 15:43:14,https://www.intel.com/content/www/us/en/products/sku/81074/intel-pentium-processor-n3530-2m-cache-up-to-2-58-ghz/specifications.html,local,7.5,4,4
79049,Intel® Pentium® Processor N3520,2025-03-20 15:43:15,https://www.intel.com/content/www/us/en/products/sku/79049/intel-pentium-processor-n3520-2m-cache-up-to-2-42-ghz/specifications.html,local,7.5,4,4
76751,Intel® Pentium® Processor N3510,2025-03-20 15:43:15,https://www.intel.com/content/www/us/en/products/sku/76751/intel-pentium-processor-n3510-2m-cache-2-00-ghz/specifications.html,local,7.5,4,4
205686,Intel® Pentium® Processor 6805,2025-03-20 15:43:15,https://www.intel.com/content/www/us/en/products/sku/205686/intel-pentium-processor-6805-4m-cache-up-to-3-00-ghz/specifications.html,local,15,2,4
89611,Intel® Pentium® Processor 4405U,2025-03-20 15:43:15,https://www.intel.com/content/www/us/en/products/sku/89611/intel-pentium-processor-4405u-2m-cache-2-10-ghz/specifications.html,local,15,2,4
89612,Intel® Pentium® Processor 4405Y,2025-03-20 15:43:16,https://www.intel.com/content/www/us/en/products/sku/89612/intel-pentium-processor-4405y-2m-cache-1-50-ghz/specifications.html,local,6,2,4
86348,Intel® Pentium® Processor 3825U,2025-03-20 15:43:16,https://www.intel.com/content/www/us/en/products/sku/86348/intel-pentium-processor-3825u-2m-cache-1-90-ghz/specifications.html,local,15,2,4
84813,Intel® Pentium® Processor 3805U,2025-03-20 15:43:16,https://www.intel.com/content/www/us/en/products/sku/84813/intel-pentium-processor-3805u-2m-cache-1-90-ghz/specifications.html,local,15,2,2
81013,Intel® Pentium® Processor 3560M,2025-03-20 15:43:16,https://www.intel.com/content/www/us/en/products/sku/81013/intel-pentium-processor-3560m-2m-cache-2-40-ghz/specifications.html,local,37,2,2
78945,Intel® Pentium® Processor 3558U,2025-03-20 15:43:17,https://www.intel.com/content/www/us/en/products/sku/78945/intel-pentium-processor-3558u-2m-cache-1-70-ghz/specifications.html,local,15,2,2
78946,Intel® Pentium® Processor 3561Y,2025-03-20 15:43:17,https://www.intel.com/content/www/us/en/products/sku/78946/intel-pentium-processor-3561y-2m-cache-1-20-ghz/specifications.html,local,11.5,2,2
77404,Intel® Pentium® Processor 3550M,2025-03-20 15:43:17,https://www.intel.com/content/www/us/en/products/sku/77404/intel-pentium-processor-3550m-2m-cache-2-30-ghz/specifications.html,local,37,2,2
76621,Intel® Pentium® Processor 3556U,2025-03-20 15:43:18,https://www.intel.com/content/www/us/en/products/sku/76621/intel-pentium-processor-3556u-2m-cache-1-70-ghz/specifications.html,local,15,2,2
76622,Intel® Pentium® Processor 3560Y,2025-03-20 15:43:18,https://www.intel.com/content/www/us/en/products/sku/76622/intel-pentium-processor-3560y-2m-cache-1-20-ghz/specifications.html,local,11.5,2,2
75191,Intel® Pentium® Processor 2127U,2025-03-20 15:43:18,https://www.intel.com/content/www/us/en/products/sku/75191/intel-pentium-processor-2127u-2m-cache-1-90-ghz/specifications.html,local,17,2,2
