name,launch date,source,intended usage,tdp (W),cores,threads
intel xeon e7-8837,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8837,Server,130.0,8,8.0
intel xeon e7-8850,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8850,Server,130.0,10,20.0
intel xeon e7-8860,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8860,Server,130.0,10,20.0
intel xeon e7-8867l,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8867l,Server,105.0,10,20.0
intel xeon e7-8870,2011-04-05,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8870,Server,130.0,10,20.0
intel xeon e7-8890 v4,2016-06-20,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8890_v4,Server,165.0,24,48.0
intel xeon e7-8894 v4,2017-01-01,https://en.wikichip.org/wiki/intel/xeon_e7/e7-8894_v4,Server,165.0,24,48.0
intel xeon gold 5115,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5115,Server,85.0,10,20.0
intel xeon gold 5117,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5117,Server,105.0,14,28.0
intel xeon gold 5117f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5117f,Server,113.0,14,28.0
intel xeon gold 5118,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5118,Server,105.0,12,24.0
intel xeon gold 5119t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5119t,Server,85.0,14,28.0
intel xeon gold 5120,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5120,Server,105.0,14,28.0
intel xeon gold 6126,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6126,Server,125.0,12,24.0
intel xeon gold 5120t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5120t,Server,105.0,14,28.0
intel xeon gold 5122,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/5122,Server,105.0,4,8.0
intel xeon gold 5215,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5215,Server,85.0,10,20.0
intel xeon gold 5215l,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5215l,Server,85.0,10,20.0
intel xeon gold 5215m,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5215m,Server,85.0,10,20.0
intel xeon gold 5217,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5217,Server,115.0,8,16.0
intel xeon gold 5218,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218,Server,125.0,16,32.0
intel xeon gold 5218b,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218b,Server,125.0,16,32.0
intel xeon gold 5218n,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218n,Server,105.0,16,32.0
intel xeon gold 5218r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/5218r,Server,125.0,20,40.0
intel xeon gold 5218t,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5218t,Server,105.0,16,32.0
intel xeon gold 5220,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5220,Server,125.0,18,36.0
intel xeon gold 5220r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/5220r,Server,150.0,24,48.0
intel xeon gold 5220s,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5220s,Server,125.0,18,36.0
intel xeon gold 5220t,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5220t,Server,105.0,18,36.0
intel xeon gold 5222,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/5222,Server,105.0,4,8.0
intel xeon gold 6126f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6126f,Server,135.0,12,24.0
intel xeon gold 6126t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6126t,Server,125.0,12,24.0
intel xeon gold 6128,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6128,Server,115.0,6,12.0
intel xeon gold 6130,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6130,Server,125.0,16,32.0
intel xeon gold 6130f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6130f,Server,135.0,16,32.0
intel xeon gold 6130t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6130t,Server,125.0,16,32.0
intel xeon gold 6132,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6132,Server,140.0,14,28.0
intel xeon gold 6134,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6134,Server,130.0,8,16.0
intel xeon gold 6134m,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6134m,Server,130.0,8,16.0
intel xeon gold 6136,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6136,Server,150.0,12,24.0
intel xeon gold 6138,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6138,Server,125.0,20,40.0
intel xeon gold 6138f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6138f,Server,135.0,20,40.0
intel xeon gold 6138p,2018-05-16,https://en.wikichip.org/wiki/intel/xeon_gold/6138p,Server,195.0,20,40.0
intel xeon gold 6138t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6138t,Server,125.0,20,40.0
intel xeon gold 6140,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6140,Server,140.0,18,36.0
intel xeon gold 6140m,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6140m,Server,140.0,18,36.0
intel xeon gold 6142,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6142,Server,150.0,16,32.0
intel xeon gold 6142f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6142f,Server,160.0,16,32.0
intel xeon gold 6142m,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6142m,Server,150.0,16,32.0
intel xeon gold 6144,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6144,Server,150.0,8,16.0
intel xeon gold 6146,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6146,Server,165.0,12,24.0
intel xeon gold 6148,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6148,Server,150.0,20,40.0
intel xeon gold 6148f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6148f,Server,160.0,20,40.0
intel xeon gold 6150,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6150,Server,165.0,18,36.0
intel xeon gold 6152,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6152,Server,140.0,22,44.0
intel xeon gold 6154,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_gold/6154,Server,200.0,18,36.0
intel xeon gold 6161,,https://en.wikichip.org/wiki/intel/xeon_gold/6161,Server,165.0,22,44.0
intel xeon gold 6209u,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6209u,Server,125.0,20,40.0
intel xeon gold 6210u,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6210u,Server,150.0,20,40.0
intel xeon gold 6212u,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6212u,Server,165.0,24,48.0
intel xeon gold 6222v,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6222v,Server,115.0,20,40.0
intel xeon gold 6226,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6226,Server,125.0,12,24.0
intel xeon gold 6226r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6226r,Server,150.0,16,32.0
intel xeon gold 6230,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6230,Server,125.0,20,40.0
intel xeon gold 6230n,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6230n,Server,125.0,20,40.0
intel xeon gold 6230r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6230r,Server,150.0,26,52.0
intel xeon gold 6230t,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6230t,Server,125.0,20,40.0
intel xeon gold 6234,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6234,Server,130.0,8,16.0
intel xeon gold 6238,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238,Server,140.0,22,44.0
intel xeon gold 6238l,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238l,Server,140.0,22,44.0
intel xeon gold 6238m,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238m,Server,140.0,22,44.0
intel xeon gold 6238r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6238r,Server,165.0,28,56.0
intel xeon gold 6238t,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6238t,Server,125.0,22,44.0
intel xeon gold 6240,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240,Server,150.0,18,36.0
intel xeon gold 6240l,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240l,Server,150.0,18,36.0
intel xeon gold 6240m,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240m,Server,150.0,18,36.0
intel xeon gold 6240r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6240r,Server,165.0,24,48.0
intel xeon gold 6240y,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6240y,Server,150.0,18,36.0
intel xeon gold 6242,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6242,Server,150.0,16,32.0
intel xeon gold 6242r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6242r,Server,205.0,20,40.0
intel xeon gold 6244,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6244,Server,150.0,8,16.0
intel xeon gold 6246,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6246,Server,165.0,12,24.0
intel xeon gold 6246r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6246r,Server,205.0,16,32.0
intel xeon gold 6248,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6248,Server,150.0,20,40.0
intel xeon gold 6248r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6248r,Server,205.0,24,48.0
intel xeon gold 6252,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6252,Server,150.0,24,48.0
intel xeon gold 6252n,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6252n,Server,150.0,24,48.0
intel xeon gold 6254,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6254,Server,200.0,18,36.0
intel xeon gold 6258r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6258r,Server,205.0,28,56.0
intel xeon gold 6262v,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6262v,Server,135.0,24,48.0
intel xeon phi 7235,2017-12-18,https://en.wikichip.org/wiki/intel/xeon_phi/7235,Workstation; Server; Supercomputer,250.0,64,256.0
intel xeon phi 7285,2017-12-18,https://en.wikichip.org/wiki/intel/xeon_phi/7285,Workstation; Server; Supercomputer,250.0,68,272.0
intel xeon phi 7295,2017-12-18,https://en.wikichip.org/wiki/intel/xeon_phi/7295,Workstation; Server; Supercomputer,320.0,72,288.0
intel xeon platinum 8124,2017-01-01,https://en.wikichip.org/wiki/intel/xeon_platinum/8124,Server,240.0,18,36.0
intel xeon platinum 8124m,2017-01-01,https://en.wikichip.org/wiki/intel/xeon_platinum/8124m,Server,240.0,18,36.0
intel xeon platinum 8153,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8153,Server,125.0,16,32.0
intel xeon platinum 8156,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8156,Server,105.0,4,8.0
intel xeon platinum 8158,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8158,Server,150.0,12,24.0
intel xeon platinum 8160,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160,Server,150.0,24,48.0
intel xeon platinum 8160f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160f,Server,160.0,24,48.0
intel xeon platinum 8160m,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160m,Server,150.0,24,48.0
intel xeon platinum 8160t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160t,Server,150.0,24,48.0
intel xeon platinum 8164,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8164,Server,150.0,26,52.0
intel xeon platinum 8168,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8168,Server,205.0,24,48.0
intel xeon platinum 8170,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8170,Server,165.0,26,52.0
intel xeon platinum 8170f,,https://en.wikichip.org/wiki/intel/xeon_platinum/8170f,Server,165.0,26,52.0
intel xeon platinum 8170m,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8170m,Server,165.0,26,52.0
intel xeon platinum 8176,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8176,Server,165.0,28,56.0
intel xeon platinum 8176f,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8176f,Server,173.0,28,56.0
intel xeon platinum 8176m,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8176m,Server,165.0,28,56.0
intel xeon platinum 8180,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8180,Server,205.0,28,56.0
intel xeon platinum 8180m,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8180m,Server,205.0,28,56.0
intel xeon platinum 8253,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8253,Server,125.0,16,32.0
intel xeon platinum 8256,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8256,Server,105.0,4,8.0
intel xeon platinum 8260,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260,Server,165.0,24,48.0
intel xeon platinum 8260l,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260l,Server,165.0,24,48.0
intel xeon platinum 8260m,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260m,Server,165.0,24,48.0
intel xeon platinum 8260y,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260y,Server,165.0,24,48.0
intel xeon platinum 8268,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8268,Server,205.0,24,48.0
intel xeon platinum 8270,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8270,Server,205.0,26,52.0
intel xeon platinum 8276,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8276,Server,165.0,28,56.0
intel xeon platinum 8276l,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8276l,Server,165.0,28,56.0
intel xeon platinum 8276m,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8276m,Server,165.0,28,56.0
intel xeon platinum 8280,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8280,Server,205.0,28,56.0
intel xeon platinum 8280l,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8280l,Server,205.0,28,56.0
intel xeon platinum 8280m,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8280m,Server,205.0,28,56.0
intel xeon platinum 8284,2019-07-10,https://en.wikichip.org/wiki/intel/xeon_platinum/8284,Server,240.0,28,56.0
intel xeon platinum 9221,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9221,Server; HPC,250.0,32,64.0
intel xeon platinum 9222,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9222,Server; HPC,250.0,32,64.0
intel xeon platinum 9242,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9242,Server; HPC,350.0,48,96.0
intel xeon platinum 9282,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9282,Server; HPC,400.0,56,112.0
intel xeon silver 4108,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4108,Server,85.0,8,16.0
intel xeon silver 4109t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4109t,Server,70.0,8,16.0
intel xeon silver 4110,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4110,Server,85.0,8,16.0
intel xeon silver 4112,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4112,Server,85.0,4,8.0
intel xeon silver 4114,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4114,Server,85.0,10,20.0
intel xeon silver 4114t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4114t,Server,85.0,10,20.0
intel xeon silver 4116,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4116,Server,85.0,12,24.0
intel xeon silver 4116t,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4116t,Server,85.0,12,24.0
intel xeon silver 4208,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4208,Server,85.0,8,16.0
intel xeon silver 4209t,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4209t,Server,70.0,8,16.0
intel xeon silver 4210,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4210,Server,85.0,10,20.0
intel xeon silver 4210r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_silver/4210r,Server,100.0,10,20.0
intel xeon silver 4214,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4214,Server,85.0,12,24.0
intel xeon silver 4214r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_silver/4214r,Server,100.0,12,24.0
intel xeon silver 4214y,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4214y,Server,85.0,12,24.0
intel xeon silver 4215,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4215,Server,85.0,8,16.0
intel xeon silver 4215r,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_silver/4215r,Server,130.0,8,16.0
intel xeon silver 4216,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4216,Server,100.0,16,32.0
intel xeon w-2102,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2102,Workstation,120.0,4,4.0
intel xeon w-2104,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2104,Workstation,120.0,4,4.0
intel xeon w-2123,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2123,Workstation,120.0,4,8.0
intel xeon w-2125,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2125,Workstation,120.0,4,8.0
intel xeon w-2133,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2133,Workstation,140.0,6,12.0
intel xeon w-2135,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2135,Workstation,140.0,6,12.0
intel xeon w-2145,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2145,Workstation,140.0,8,16.0
intel xeon w-2155,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2155,Workstation,140.0,10,20.0
intel xeon w-2175,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2175,Workstation,140.0,14,28.0
intel xeon w-2195,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2195,Workstation,140.0,18,36.0
intel xeon w-3175x,2019-01-30,https://en.wikichip.org/wiki/intel/xeon_w/w-3175x,Workstation,255.0,28,56.0
intel xeon w-3223,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3223,Workstation,160.0,8,16.0
intel xeon w-3225,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3225,Workstation,160.0,8,16.0
intel xeon w-3235,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3235,Workstation,180.0,12,24.0
intel xeon w-3245,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3245,Workstation,205.0,16,32.0
intel xeon w-3245m,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3245m,Workstation,205.0,16,32.0
intel xeon w-3265,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3265,Workstation,205.0,24,48.0
intel xeon w-3265m,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3265m,Workstation,205.0,24,48.0
intel xeon w-3275,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3275,Workstation,205.0,28,56.0
intel xeon w-3275m,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3275m,Workstation,205.0,28,56.0
m128-30,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,183.0,128,128.0
m128-28,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,154.0,128,128.0
m128-26,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,133.0,128,128.0
m96-30,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,157.0,96,96.0
m96-28,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,132.0,96,96.0
q80-30,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,161.0,80,80.0
q80-28,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,124.0,80,80.0
q80-26,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,113.0,80,80.0
q64-30,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,124.0,64,64.0
q64-26,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,87.0,64,64.0
q64-22,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,69.0,64,64.0
q32-17,,https://amperecomputing.com/briefs/ampere-altra-family-product-brief,,40.0,32,32.0
ampereone a192-32x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,276.0,192,192.0
ampereone a192-26x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,211.0,192,192.0
ampereone a160-28x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,215.0,160,160.0
ampereone a144-27x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,214.0,144,144.0
ampereone a144-26x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,332.0,144,144.0
ampereone a144-24x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,185.0,144,144.0
ampereone a128-34x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,280.0,128,128.0
ampereone a96-37x,,https://amperecomputing.com/briefs/ampereone-family-product-brief,,292.0,96,96.0
default compute cluster,,,Artificial Intelligence; HPC; Server; Supercomputer; Workstation,11.4,1,1.91
default local,,,Desktop; Enthusiast; Mobile,12.82,1,1.64
default embedded,,,Embedded,8.49,1,1.56
default default,,,Artificial Intelligence; Automotive; Desktop; Edge; Embedded; Enthusiast; HPC; IoT; Mobile; Networking; Server; Supercomputer; Workstation,11.66,1,1.7
